City,Latitude,Longitude,Solar_Irradiance_kWh/m²/day,Temperature_C,Wind_Speed_m/s,PV_Power_kW,Wind_Power_kW,Electrolyzer_Efficiency_%,Hydrogen_Production_kg/day,Desalination_Power_kW,System_Efficiency_%,Feasibility_Score
City-783,27.609863034253564,-14.754569219100468,5.626253809615718,22.799290868432518,5.923039467956933,274,195,74.0700707033641,52,14.365498293577042,78.49415194771665,0.9365373504264844
City-784,27.80728139637913,-14.606851342332403,5.74460288890003,20.626694307501843,5.858084825578016,241,182,74.81345827567844,54,13.286880743984288,81.87298991521257,0.9707763892446968
City-785,25.65889198064832,-13.492479284361856,5.671640409929183,19.62132697014556,5.621432801933376,252,195,73.52278821183378,59,12.769699042392645,78.1764310217552,0.9684392090553611
City-786,25.247155536410503,-15.172171800798724,5.61993726443024,21.340214369492948,6.163361123568202,242,199,76.6561852987995,54,14.854179941609317,78.68927122694113,0.9527205446318461
City-787,26.418668201445954,-13.038045589029949,6.214584664620063,21.858564824047285,6.2437214456814365,267,180,74.38946676858389,52,13.134976411255732,81.78805311253268,0.9608173981189825
City-788,26.21324145902004,-16.65893523098802,5.928950316818717,19.46570256909971,6.352120723144909,242,177,75.74667654758541,47,11.497509599760846,76.31648799023318,0.9006292902537815
City-789,24.184188391051357,-14.89911704881721,6.28996330953167,22.321999041638527,5.508195655717323,263,190,76.03601479662191,59,13.165563545908661,76.84739932297111,0.9645659105207586
City-790,25.564627928138172,-16.896540943645693,5.9590603550185195,20.847453258661627,6.334955373082208,273,181,74.20508341056326,56,11.75852430118432,76.55453868201162,0.9451700119424699
City-791,23.62129802758397,-14.44720837379933,5.7517732389105065,19.771989764422024,5.631008483176934,248,180,74.14737414517647,48,13.678973914664606,80.04988589307766,0.9266489001387953
City-792,25.128585273080596,-16.310276862309443,5.909893200660899,21.045626838293266,5.803131963501617,262,181,74.6024263414236,48,12.403431213894729,81.39401322452606,0.9370355134119888
City-793,26.11357160879747,-12.663249230032342,6.135766418657259,19.031967532590794,6.261428045333609,278,193,75.27019202656031,57,14.55156774049567,77.80081986594769,0.9605994116131948
City-794,25.58706076042744,-13.985144366636536,5.530813719705019,20.424172017011355,6.438899500448331,269,182,73.32162000315826,54,12.78604322088038,81.73754314423553,0.9679670942034314
City-795,27.890388735446376,-16.466830754710223,6.494843082255123,20.961748784742557,5.936768968256599,270,194,76.4109852955677,47,12.341149734177252,81.63728907505747,0.9378787558472087
City-796,27.256973719914733,-16.95178418665318,5.875017198454524,19.068265223022287,5.714162561440274,261,188,75.73828266310736,52,11.662474421752822,76.07006736554187,0.9230720169861768
City-797,25.254111398080013,-14.665323125427577,6.229505732501806,20.15537457103113,5.821904161607934,245,185,75.14792396134571,49,11.45717097123669,80.77395286606193,0.9394015531444957
City-798,26.265325649193265,-15.933516681238071,5.957506678073934,20.89987036963047,5.752997876318516,261,198,74.82536169385858,46,14.743480937800737,77.42028470105112,0.9005000105905907
City-799,25.634483218349793,-14.768951204690921,5.68919210803372,21.585716375821647,6.284254463522658,247,176,73.11268467468163,47,13.274321671400646,75.72209792513728,0.8916630489307653
City-800,25.638851707084285,-16.23043765687938,5.805914505672922,19.663789985443927,5.927940073467192,276,193,73.09564545046149,50,12.745783651874378,75.52278512148418,0.9050573791133322
City-801,23.484565204625586,-14.55783959996556,5.873159565076105,19.695378042695985,5.965801763631799,243,188,76.94769074034184,51,12.176083802028746,75.5309103191479,0.9168394496726815
City-802,24.4564394972252,-13.313098160732679,5.628610726029602,19.262667656071166,6.104168301833324,250,192,76.72419441180392,48,11.986385573573225,77.43767845236343,0.9139694608976181
City-803,24.295511141612607,-14.682028773696626,6.191710270668959,20.30467583487942,5.647028846064005,270,190,74.0101779753603,54,13.838268511207371,80.29761070767938,0.9591981250889587
City-804,23.336037826739634,-12.44220104209297,5.675818595958919,22.042154790198882,6.482850354664427,245,191,74.68019786059878,49,12.427808104164269,80.35453596874476,0.935965982502424
City-805,23.850569394448048,-14.043505628174668,5.795840777192012,20.1963311355704,6.169960724877178,244,198,73.79969920895083,52,11.57131835786825,75.01317245624305,0.9133129078658353
City-806,25.243550131637257,-16.518438117557476,6.27792741056426,22.98248051175314,6.012877444501536,267,179,73.94036180514635,46,13.911973917323479,79.61971429488852,0.9148162218597705
City-807,24.763496325853268,-12.877728822581263,6.349846402088168,22.35273415401803,6.122116710811352,254,190,75.03125216820321,59,14.830760277616683,77.00900651482779,0.9650976813063951
City-808,23.15203881141938,-13.334286042588715,6.403563726208864,21.92364973960049,6.1102833986247695,275,184,74.53782095564831,59,11.318843217760275,80.91117566770144,0.9906472146719132
City-809,23.52053837683381,-15.587904346585068,6.318039684983157,22.082761856833038,6.0899952712147565,279,189,73.68257125938446,52,12.17486645251634,77.36622201281217,0.9297265413327881
City-810,26.09788017647699,-14.356775566563721,6.482659012777023,19.831050211591712,6.340833218421404,255,187,74.22888970919426,48,14.039090709431742,78.29335177389399,0.917371263279875
City-811,25.661177672030306,-16.177871525583228,5.768356820637941,22.35854348126764,5.889831554942103,266,181,73.6435056429388,48,12.473489811170495,81.58541152375591,0.9366171966160185
City-812,23.156342416314327,-16.00116360087871,6.314810341060504,19.346440278595644,5.948177506611655,252,199,73.05069676234871,55,12.587779148431666,79.24216317992575,0.9562364094402267
City-813,24.699921555931628,-12.657398323809328,6.3974861279597155,19.245724513294363,5.800773501039025,279,187,75.42504382885872,48,12.575630278151916,81.87484954829077,0.9424821636082987
City-814,25.441447403656472,-15.747475455720558,5.626048536916836,20.781602438984866,6.137205551401864,272,178,74.16542899905953,48,14.069625900608107,77.064954667652,0.9071945425721022
City-815,27.14596866995545,-16.151545754380727,5.7422511534584375,21.955922087603902,5.817173599667081,257,177,74.86471906551154,50,14.452485993336996,79.1039598463262,0.9318917331753019
City-816,24.151040708962526,-16.44367994288676,6.22995691013142,22.831805822450054,5.954876194794078,264,187,73.25787330986785,58,14.742483218096186,77.2191026541078,0.9579840515469953
City-817,25.788632346917126,-14.704837020786215,5.932599883797574,19.78182411010896,6.199414253607068,251,198,76.66090422707207,48,11.161306263468143,75.40141518493539,0.9008060799107154
City-818,25.100195990050572,-13.124569354706942,6.006263494914468,22.318650635516974,5.931057269175451,273,186,74.06797645933761,55,12.379873401237656,75.91187679961193,0.934947505474777
City-819,24.251921428321616,-16.36057202065505,5.907508727901127,20.425741711671446,5.758228725992452,253,194,73.10435461602327,54,11.851860161757248,80.20026613330805,0.9567232560892818
City-820,23.6395935749703,-12.066735903168397,5.9929180859971405,22.938672027966202,6.3529800524765,269,197,73.34266904568851,50,11.585371451442414,76.56913159351902,0.9135605341522267
City-821,24.68274245332027,-12.112887461722899,6.471470533531728,19.015697733967702,6.3741767338797555,245,183,73.20560718088092,59,14.362167104232906,81.84373343878673,0.9952487167231844
City-822,23.316055378644045,-12.013198608925075,5.65603320308616,19.239913722146365,6.138420858803112,271,199,74.34617106036725,55,13.27999931919734,77.75161137909977,0.9475801748652184
City-823,23.111648237391005,-15.37194097664115,6.187161203372717,22.391871257441817,6.172700387567976,258,195,74.24470950391422,59,13.996587123707407,76.84475278461251,0.9624753929307388
City-824,23.59528962927509,-13.139233158429079,6.477014545713728,21.571839338198444,5.999954527361496,276,177,76.08619035736916,46,13.61519804530914,76.0137192916522,0.8944334288428107
City-825,26.07311681842891,-12.191380221986867,6.46994960356326,22.904458973939846,6.449645194688513,276,184,73.73330446210204,45,14.137660172220645,77.46465463144294,0.8959395205857029
City-826,23.517151546246655,-12.076469149120323,6.209347738663607,21.225312259795672,6.298842148434886,266,184,75.72208066560069,53,13.066250869772276,81.7479807853443,0.9679345408559102
City-827,27.500984399489504,-15.598135467539231,6.336049041681892,21.653715687516655,5.63111069403785,252,182,73.23789380399381,57,13.874612917169058,77.09975793243025,0.9517218283133715
City-828,23.217381821004977,-16.075092516644872,6.3591287585288,19.174033867141038,5.892907257138241,240,192,73.74845871719755,53,11.210288608252641,77.53267446274988,0.9357538978974499
City-829,26.816036632056083,-16.988535637487036,5.834755905287762,19.42511070455995,6.394864680149183,259,175,76.78732592677464,49,11.638034775159117,79.86448505325562,0.9363332440714138
City-830,24.89309134248708,-15.550711273293631,6.203568224575011,19.967671149679138,6.395206331131336,256,177,76.01496031127022,50,12.337302616367335,76.59699010195877,0.9186791654426426
City-831,25.630426528744213,-15.76422601597645,6.250617969484063,20.74347336984446,6.052838856026634,263,199,74.08474549396011,48,14.43770165661595,78.24591364176143,0.9159318371621127
City-832,26.946524647905242,-12.429485446007792,6.032487257580351,19.504088878865108,5.845768281197892,241,176,76.05170309648213,50,12.095882161018336,76.34869849451876,0.9158524360983177
City-833,26.220065514845,-16.54255899743033,5.765105003791076,19.70193853349027,5.812476907363321,267,183,76.60213936959934,56,11.746283371725141,79.09082610602795,0.965104060399903
City-834,24.246395873218212,-13.503601107394001,6.286572706454518,19.37221797847665,6.348482283139093,244,194,73.42698079671746,50,13.523731825945827,81.29244590613779,0.9460373865740817
City-835,23.441657265574356,-13.792719641943275,6.320641045702792,22.63392888470949,6.377308770503117,244,190,74.07624109647534,47,12.86743299388317,79.65296605755395,0.9210127041807996
City-836,23.204139797046796,-16.21224099595728,6.20476260809345,21.065478541850492,5.506350782098613,253,196,75.9970012067557,48,13.830552789216796,77.5967702148098,0.9137798397141476
City-837,23.78071815489965,-13.695547289947925,5.642152159662041,19.360799585290994,6.096250396546904,261,198,75.7829648226211,54,12.721155401105113,80.0034900940934,0.9600341505881441
City-838,27.256367355913884,-15.47568225608773,5.593450900985089,19.947949905077387,5.966276588070439,248,186,75.90136932882953,50,14.127378828402232,80.03016334885986,0.939884667136189
City-839,24.14675495824684,-15.070611054267598,6.219345077126826,22.700354895075417,5.889923766653181,267,189,74.08377778973174,52,12.089128229617167,79.27011364330659,0.9427363580653011
City-840,24.111985767162235,-14.53764810687202,6.011009232036121,22.69508619444719,5.6597528647219395,259,193,74.99678285966448,55,12.409664145023948,76.04286808717288,0.9369470388176256
City-841,23.680658707875658,-15.571284572253804,5.734346326258429,20.265673637287346,6.20720017583287,267,177,76.67669617254596,47,11.918134538741091,75.516952540727,0.8962337246528994
City-842,26.56088803497916,-15.135617977119624,6.022270377558486,22.196753043279486,6.42989161086916,262,196,76.36680409104254,46,12.403630792133537,80.55190892315873,0.9254637273513056
City-843,23.82305999369297,-15.551833248894539,6.386529747230747,22.813214047283495,6.287597679752167,268,186,73.74653230831659,45,12.423516352442562,81.35713372394197,0.9217933927587707
City-844,27.88383521792931,-14.11581649837235,6.157335445463726,22.69164867154709,5.675457132706251,255,193,76.60514212029943,59,12.177988021507309,81.09252622544162,0.9942067378672763
City-845,23.985698331992936,-16.30033555594988,5.720348485094458,22.7420896097925,6.128343190540146,261,189,73.91463457310536,47,12.304581400089777,78.75719308728733,0.9132689261312298
City-846,24.793041973775495,-16.427005460422883,6.37981575402681,21.347803245957234,6.463551807455344,267,194,73.19445928149696,55,13.331428867382327,78.3017778358402,0.9511164339716126
City-847,27.6104464270992,-16.677186830619828,5.88596975499434,20.679287639744256,5.984547071778192,244,180,73.41476666664167,57,12.189226588929003,76.51013328270597,0.9478814770708534
City-848,25.222808201856058,-14.808716481091164,6.49988027294475,22.92826243119077,5.6868077977764955,240,189,74.63656343051476,45,14.783551495659884,75.94421039643974,0.8859749594545017
City-849,24.744513057327396,-15.290563480302813,5.655688459094207,22.303304602554352,6.406428373039645,264,196,73.63148768268992,51,14.722914981551579,78.98379324352784,0.934907004604976
City-850,26.289687096010812,-16.55224908309459,6.321511494311945,19.000520390713923,5.924372614970102,261,195,74.34615084598259,58,13.08715678018946,78.86962598447569,0.9710501939624474
City-851,26.096073984525734,-16.513424155048774,6.147659047373772,22.617120000304894,5.6636191891432155,276,195,74.24653025516534,45,12.235529441968575,75.35567116272944,0.8807164226494252
City-852,27.096281608608045,-12.223550154559017,6.368167050407222,22.414035164077283,5.831682398921513,252,188,74.34576971975022,47,12.776815957581357,76.41872415161512,0.8988202838205152
City-853,26.038395977898823,-12.291931486197154,5.871323901382037,20.247159987829416,6.457588655308763,250,199,74.75193561881768,47,12.340633546562637,77.96556570510053,0.9101521901617331
City-854,23.20381304529952,-14.651702220569744,5.801019520953395,20.187021520903926,5.508022203791971,269,187,75.52529088912259,54,14.385759524926108,78.46747147983805,0.9485193282059223
City-855,27.822972982899284,-13.822034893975477,5.676722872511334,20.95168145046026,5.654064185100031,241,199,75.2187466610051,53,13.908855840571862,80.56913377232195,0.9571529474710813
City-856,25.665017969365113,-14.738979150570328,5.880155094923622,21.324995623806032,5.561629357545065,275,198,74.43030497277843,56,14.412737461240075,75.83881864300768,0.9392872979242677
City-857,26.021374621326103,-14.610225082339188,6.264289766778424,22.736619934135145,6.048926352797447,244,196,73.94251882730613,57,14.156740107620427,77.68862730432336,0.9574634016661073
City-858,24.83025800657253,-15.409258740145821,5.915218761007539,20.996198123589263,6.013094997172768,245,193,74.73595396956223,53,13.01678346616915,77.3020919654248,0.9353180626956246
City-859,27.685172138586044,-15.059800516974994,5.870093699227103,22.7131813113391,5.833789545745117,276,192,74.94199492381837,58,12.55714090806029,80.72990935138819,0.9836840609433617
City-860,24.675857932729684,-12.067388870225182,6.332848804517645,21.127194558537187,5.8238237159585555,258,177,74.77251324203762,49,11.246477472859938,81.7186464442317,0.9453158499904408
